Protein_ID	norm_rel_fc_126_DMSO_1	norm_rel_fc_127C_DMSO_1	norm_rel_fc_127N_DMSO_1	norm_rel_fc_128C_DMSO_1	norm_rel_fc_128N_DMSO_1	norm_rel_fc_129C_DMSO_1	norm_rel_fc_129N_DMSO_1	norm_rel_fc_130C_DMSO_1	norm_rel_fc_130N_DMSO_1	norm_rel_fc_131_DMSO_1	norm_rel_fc_126_SEMA_1	norm_rel_fc_127C_SEMA_1	norm_rel_fc_127N_SEMA_1	norm_rel_fc_128C_SEMA_1	norm_rel_fc_128N_SEMA_1	norm_rel_fc_129C_SEMA_1	norm_rel_fc_129N_SEMA_1	norm_rel_fc_130C_SEMA_1	norm_rel_fc_130N_SEMA_1	norm_rel_fc_131_SEMA_1	splinefit_plot	F_statistic	F_moderated	F_scaled	residual_df_H1	prior_df_H1	df1	df2	df2_moderated	posterior_var_H1	p_NPARC	p_adj_NPARC	a_DMSO_1	b_DMSO_1	meltPoint_DMSO_1	inflPoint_DMSO_1	slope_DMSO_1	plateau_DMSO_1	R_sq_DMSO_1	a_SEMA_1	b_SEMA_1	meltPoint_SEMA_1	inflPoint_SEMA_1	slope_SEMA_1	plateau_SEMA_1	R_sq_SEMA_1	meltcurve_plot	diff_meltP_SEMA_1_vs_DMSO_1	min_slope_SEMA_1_vs_DMSO_1	pVal_adj_SEMA_1_vs_DMSO_1	passed_filter_SEMA_1_vs_DMSO_1	protein_identified_in_DMSO_1	protein_identified_in_SEMA_1	model_converged_DMSO_1	sufficient_data_for_fit_DMSO_1	model_converged_SEMA_1	sufficient_data_for_fit_SEMA_1	gene_description_DMSO_1	Number.of.PSMs_DMSO_1	Number.of.Unique.Peptides_DMSO_1	gene_description_SEMA_1	Number.of.PSMs_SEMA_1	Number.of.Unique.Peptides_SEMA_1
P0AEK4	0.998339340213335	0.899190804685078	0.971399546072532	0.378141242641304	0.68630913678482	0.0246502795318444	0.044304407933959	0.011774618334404	0.0226264500858966	0.021333843916716	0.998339340213335	0.939202656916668	0.974504425191238	0.390278113664518	0.695343113941775	0.0335593606043292	0.0555607369051952	0.0198359313401748	0.0277301109894269	0.0316896473179552	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEK4.pdf	0.0173762242075469	0.2262005636637	0.0565501409159251	12	2.24904075952803	4	12	14.249040759528	0.0034083267067784	0.993370226866165	0.999999999999974	1253.32271083818	23.6091030669098	53.0864178507289	52.7099487958579	-0.111978394685976	0	0.991488207449502	1281.61336146587	24.0563918882395	53.2753775928178	52.9113258920248	-0.113665491472014	0	0.993608190734783	Melting_Curves/meltCurve_P0AEK4.pdf	0.188959742088876	-0.113665491472014	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI OS=Escherichia coli (strain K12) OX=83333 GN=fabI PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	100	15	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI OS=Escherichia coli (strain K12) OX=83333 GN=fabI PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	100	15
P0AEM0	0.998339340213335	0.94776653843157	0.959946818305332	0.557598103555821	0.777894308754416	0.311209779089536	0.364182233217143	0.293187996526659	0.294143851116656	0.293340353854845	0.998339340213335	0.925200782444286	1.08394075101485	0.537777588547117	0.715996869801432	0.280010915042372	0.36797602802785	0.276463293053686	0.297108332029574	0.2892958126123	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEM0.pdf	0.114783289980097	1.38365723211087	0.345914308027718	12	2.24904075952803	4	12	14.249040759528	0.00191221604579761	0.842550786320243	0.999999999999974	1125.5429282407	21.0842401236323	55.4269249656253	52.9098812498805	-0.0727058743806879	0.270211772107568	0.99625452229374	1047.53490560176	19.8190790751846	54.9144640097292	52.3255905565335	-0.069862212022074	0.262234506888956	0.986379670649157	Melting_Curves/meltCurve_P0AEM0.pdf	-0.512460955896081	-0.0727058743806879	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain K12) OX=83333 GN=fkpB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	11	4	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain K12) OX=83333 GN=fkpB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	11	4
P0AEM4	0.998339340213335	0.762099289444976	0.769415074541909	0.507240310952258	0.557626173637666	0.422136036982836	0.584818184728259	0.535745134215382	0.532213456368264	0.533346097917899	0.998339340213335	0.710864396290138	1.00368744541087	0.514873943379012	0.685016236011947	0.5275111994993	0.553785705546864	0.578961245991351	0.407038414880516	0.469211229643272	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEM4.pdf	0.20169656272547	2.6883809661828	0.672095241545701	12	2.24904075952803	4	12	14.249040759528	0.00456030497467216	0.621972746033479	0.999999999999974	708.808733717565	15.5573476692298	NA	44.8281525992452	-0.0427173244524616	0.507687013344509	0.895274246468064	851.135651771987	17.7554059549392	68.6045543416578	47.3410309261102	-0.0471069262364453	0.497623559607571	0.907876214922083	Melting_Curves/meltCurve_P0AEM4.pdf	NA	-0.0471069262364453	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Negative regulator of flagellin synthesis OS=Escherichia coli (strain K12) OX=83333 GN=flgM PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	4	2	Negative regulator of flagellin synthesis OS=Escherichia coli (strain K12) OX=83333 GN=flgM PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	4	2
P0AEM9	0.998339340213335	1.01901094792643	1.0140869859321	0.865238436552136	0.904258659952973	0.681991067047696	0.764694080940133	0.659378626726624	0.693549883067701	0.606947859430569	0.998339340213335	1.00705789474436	0.980757929524016	0.8813322660687	0.942040753376563	0.758231803654064	0.821570240794854	0.794676999315752	0.786346718771605	0.649126646674243	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEM9.pdf	1.44849675156067	15.3791915438892	3.84479788597229	12	2.24904075952803	4	12	14.249040759528	0.00115549412704537	0.0255209991943044	0.203787083118699	890.405672461052	15.740980173526	NA	55.6767364122104	-0.0280975928106319	0.60250205870179	0.981366242442816	568.415654429367	9.44401504978166	NA	57.6744468270201	-0.016203033326066	0.60443264743495	0.927637671416989	Melting_Curves/meltCurve_P0AEM9.pdf	NA	-0.0280975928106319	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-cystine-binding protein TcyJ OS=Escherichia coli (strain K12) OX=83333 GN=tcyJ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	60	20	L-cystine-binding protein TcyJ OS=Escherichia coli (strain K12) OX=83333 GN=tcyJ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	60	20
P0AEN1	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998339340213335	0.717326799892776	0.921349638362625	0.344470823328307	0.408485393668766	0.205551083701517	0.250478731949651	0.249188887460946	0.236696304516894	0.235116738165474	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEN1.pdf	0.100079198445063	0.684580044766229	0.171145011191557	3	2.24904075952803	4	3	5.24904075952803	0.00229455852036068	0.94438341752277	0.999999999999974	NA	NA	NA	NA	NA	NA	NA	918.02915348053	18.9759477136165	49.9806540739192	47.8509005171033	-0.0765547213844697	0.227850853930212	0.994980824639276	Melting_Curves/meltCurve_P0AEN1.pdf	NA	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NAD(P)H-flavin reductase OS=Escherichia coli (strain K12) OX=83333 GN=fre PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	11	6	NAD(P)H-flavin reductase OS=Escherichia coli (strain K12) OX=83333 GN=fre PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	11	6
P0AEN4	0.998339340213335	1.03412339842534	0.855831111330784	0.761776062657542	0.784850144600208	0.536143579817617	0.553805099174488	0.520438130380656	0.622719256711851	0.498145255455318	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEN4.pdf	0.00833204923079852	0.0729366706349218	0.0182341676587305	3	2.24904075952803	4	3	5.24904075952803	0.00481147087332899	0.999119877722377	0.999999999999974	840.623315606852	15.715439722213	NA	52.6466371225739	-0.037314981291386	0.500022144303079	0.885888035989498	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P0AEN4.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Cell division protein FtsL OS=Escherichia coli (strain K12) OX=83333 GN=ftsL PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	3	2	Cell division protein FtsL OS=Escherichia coli (strain K12) OX=83333 GN=ftsL PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	3	2
P0AEN8	0.998339340213335	0.587226647957602	0.940164833980168	0.375394453953837	0.462563083745174	0.33586005862138	0.348232646360918	0.166022118515096	0.278403711926467	0.270939817742293	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEN8.pdf	0.0344446599723137	0.278956240608058	0.0697390601520144	3	2.24904075952803	4	3	5.24904075952803	0.00349787204077739	0.988542308252232	0.999999999999974	755.598366784095	15.8543638712912	50.0217111065423	46.9198097889084	-0.0622156216865263	0.263569886264683	0.957887974889682	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P0AEN8.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	L-fucose mutarotase OS=Escherichia coli (strain K12) OX=83333 GN=fucU PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	1	1	L-fucose mutarotase OS=Escherichia coli (strain K12) OX=83333 GN=fucU PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	1	1
P0AEP3	0.998339340213335	0.983388743178998	1.00367541523464	0.655566900075481	0.888028376312791	0.165362291859456	0.37835964375601	0.0247266985022484	0.0639443154601427	0.0640015317501479	0.998339340213335	1.01782856741543	1.06205348585013	0.700851542144028	0.963841940117312	0.205551083701517	0.397122644109264	0.0570283026030025	0.0851710551818111	0.0736017615126701	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEP3.pdf	0.538382373487901	5.78743751858024	1.44685937964506	12	2.24904075952803	4	12	14.249040759528	0.00119919047574514	0.269610614338175	0.912183989764087	1333.77445823046	23.6633858808	56.4145265060499	55.9665581742392	-0.104607057497996	0.0103866287932764	0.996666088124962	1542.31868571468	27.2096081900944	56.879211833993	56.3793557016193	-0.115246924932248	0.0448249148839554	0.995914083608124	Melting_Curves/meltCurve_P0AEP3.pdf	0.46468532794318	-0.115246924932248	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	UTP--glucose-1-phosphate uridylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=galU PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	85	16	UTP--glucose-1-phosphate uridylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=galU PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	85	16
P0AEQ1	0.998339340213335	0.69625218369973	0.842296069424093	0.352504548224944	0.569219233380653	0.27731564473325	0.327852618711297	0.347351240864918	0.282338746724015	0.478944795930274	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEQ1.pdf	0.00451754838057424	0.0146626344431271	0.00366565861078177	3	2.24904075952803	4	3	5.24904075952803	0.00115724888902374	0.99996320402038	0.999999999999974	773.010420403402	16.230265062038	51.0108922209661	46.9222869567956	-0.0579769626864593	0.329595735626469	0.926197711073183	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P0AEQ1.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Protein GlcG OS=Escherichia coli (strain K12) OX=83333 GN=glcG PE=2 SV=1 UPId=UP000000625 PPId=UP000000625	1	1	Protein GlcG OS=Escherichia coli (strain K12) OX=83333 GN=glcG PE=2 SV=1 UPId=UP000000625 PPId=UP000000625	1	1
P0AEQ3	0.998339340213335	1.03952070217495	1.04532169802446	0.890875130968495	0.943675063079128	0.639880172847462	0.755833199353341	0.59108584038708	0.628621808908172	0.584547323318018	0.998339340213335	1.06091125809968	1.06309573657226	0.903319765430081	0.952367631306392	0.639725311520026	0.769652830899835	0.608715143001613	0.636802191650053	0.516234577276366	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEQ3.pdf	0.227814884567708	2.2503932136219	0.562598303405475	12	2.24904075952803	4	12	14.249040759528	0.000960082769373118	0.693638739753385	0.999999999999974	1411.70062680774	24.7531838157253	NA	56.662759601554	-0.0462597512338473	0.576431295617858	0.983323238514731	1232.13697332045	21.2576723738054	NA	57.4563673352016	-0.0429605996236389	0.535547103417941	0.966752690665722	Melting_Curves/meltCurve_P0AEQ3.pdf	NA	-0.0462597512338473	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glutamine-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=glnH PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	65	16	Glutamine-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=glnH PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	65	16
P0AES0	0.998339340213335	1.05463315267385	0.937041362770932	0.588728375347115	0.883391152415596	0.102709498049352	0.310130855537713	0.052985782504818	0.103294663435615	0.0864020678626997	0.998339340213335	1.03183044188781	0.984926932412534	0.628476023412815	0.917944704873631	0.12899379232289	0.305128637102302	0.0719052511081336	0.0930939440359331	0.0879132151401337	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AES0.pdf	0.0513554866480277	0.604938055769916	0.151234513942479	12	2.24904075952803	4	12	14.249040759528	0.00169921174797327	0.959382479058224	0.999999999999974	1482.85072937996	26.7380064874221	55.6943662894994	55.1511081617532	-0.114717353036389	0.0535234541512229	0.992306529662667	1633.87911778244	29.3372222818931	55.9590335090311	55.436198419232	-0.123692161401501	0.0650820795896655	0.998176995508156	Melting_Curves/meltCurve_P0AES0.pdf	0.264667219531731	-0.123692161401501	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Bifunctional glutathionylspermidine synthetase/amidase OS=Escherichia coli (strain K12) OX=83333 GN=gss PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	34	18	Bifunctional glutathionylspermidine synthetase/amidase OS=Escherichia coli (strain K12) OX=83333 GN=gss PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	34	18
P0AES2	0.998339340213335	0.848456149438741	0.942247148119659	0.440401786223891	0.678193994964729	0.1109262578933	0.202028100178853	0.124810954344682	0.144612528809861	0.216538515754667	0.998339340213335	0.808877517596809	0.979715678801886	0.398523425925036	0.558798839091823	0.0828496714919378	0.15028723916979	0.0929809281570693	0.12280477723889	0.144136782962312	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AES2.pdf	0.640474003265118	7.36173239061129	1.84043309765282	12	2.24904075952803	4	12	14.249040759528	0.00152327948532165	0.176276498067593	0.718079735641804	979.387466777149	18.6557030836529	53.2517041127576	51.9059636108137	-0.0794313382954354	0.116027203045268	0.9785271618207	852.576445367704	16.5200346592927	52.0993558692658	50.8701842012926	-0.075342919116132	0.0720494705752945	0.985751541599287	Melting_Curves/meltCurve_P0AES2.pdf	-1.1523482434918	-0.0794313382954354	0.46573326726243	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glucarate dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=gudD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	26	8	Glucarate dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=gudD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	26	8
P0AES4	0.998339340213335	0.926177323433129	0.938082519840677	0.489843982598299	0.758186107191339	0.0790863134980009	0.155065427768857	0.0400337023369736	0.061976798061369	0.0544013019876257	0.998339340213335	0.938125589649561	1.00577194685513	0.511209360152115	0.773368413856034	0.0870445915674789	0.165771378963041	0.0508295740591979	0.0703156385803324	0.0705350214496422	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AES4.pdf	0.0803505118204829	0.95660915061618	0.239152287654045	12	2.24904075952803	4	12	14.249040759528	0.0017905877989327	0.911555829309794	0.999999999999974	1197.62704001515	22.1175284474143	54.225229418738	53.7114990142406	-0.101358567500879	0.0154412417777577	0.992139435539364	1276.2445807207	23.5046842623233	54.4474751287042	53.9090033493001	-0.105585740481711	0.0313547713822859	0.994149318726336	Melting_Curves/meltCurve_P0AES4.pdf	0.22224570996616	-0.105585740481711	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	144	40	DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	144	40
P0AES6	0.998339340213335	0.612054245205809	0.841254912354347	0.0814880643948572	0.239976336679827	0.0441650841612213	0.0451904960926382	0.035323855003212	0.0373828305766988	0.0437343800292677	0.998339340213335	0.596695265976874	0.830673825537344	0.0797046851850071	0.220306729169671	0.0450953908120674	0.044630755874665	0.0247949141752185	0.0435758886976708	0.0470233476330948	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AES6.pdf	0.490755688639393	0.766693955877256	0.127782325979543	8	2.24904075952803	6	8	10.249040759528	0.00048307971399073	0.989914588759036	0.999999999999974	912.006098371675	19.0641702628698	47.9663243361835	47.3217109186375	-0.0982298733823435	0.0247208354693884	0.997871960456755	914.53979050729	19.2003456950206	47.7627949618952	47.1237707459291	-0.0992451637122627	0.025720303921296	0.997574052384723	Melting_Curves/meltCurve_P0AES6.pdf	-0.203529374288337	-0.0992451637122627	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA gyrase subunit B OS=Escherichia coli (strain K12) OX=83333 GN=gyrB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	99	30	DNA gyrase subunit B OS=Escherichia coli (strain K12) OX=83333 GN=gyrB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	99	30
P0AES9	0.998339340213335	0.909985412184298	1.01721045714133	0.854251281802268	0.908895883850167	0.77956509019458	0.727478378275607	0.839530287243004	0.817503479190439	0.934422363552159	0.998339340213335	0.872424486356079	1.08498300173698	0.796130706043347	0.746977503590917	0.680625782256552	0.67492632863524	0.779800050810621	0.783375635451309	0.838242283894298	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AES9.pdf	0.608957006070079	7.79027802861356	1.94756950715339	12	2.24904075952803	4	12	14.249040759528	0.00288170924003786	0.157348098311485	0.668105020608289	1067.15771065258	21.9800248702084	NA	48.1547487010203	-0.0198462537334128	0.826083978968974	0.623702353374034	11745.2328176806	250	NA	46.9779241019872	-0.323085192215455	0.757154050447367	0.810270910584292	Melting_Curves/meltCurve_P0AES9.pdf	NA	-0.323085192215455	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Acid stress chaperone HdeA OS=Escherichia coli (strain K12) OX=83333 GN=hdeA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	27	3	Acid stress chaperone HdeA OS=Escherichia coli (strain K12) OX=83333 GN=hdeA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	27	3
P0AET2	0.998339340213335	0.954243302931103	1.09633839444199	0.745295330532739	0.918170331644557	0.789836039999515	0.719503584847494	0.728848874899607	0.833243618380628	0.822419682989401	0.998339340213335	0.896119966232417	0.965124168692071	0.752155707320585	0.896143518132882	0.757183073635178	0.771474494404924	0.809553947820883	0.840816579643693	0.834153297143594	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AET2.pdf	0.177713286139578	2.29391299816387	0.573478249540968	12	2.24904075952803	4	12	14.249040759528	0.00312908003070805	0.686330748293246	0.999999999999974	12854.341022805	250	NA	51.4140737185687	-0.275713436312514	0.77319118521895	0.838569766242164	888.564126122313	18.672301689897	NA	47.0515627870574	-0.0201759125275743	0.796646957145965	0.79740151814974	Melting_Curves/meltCurve_P0AET2.pdf	NA	-0.275713436312514	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Acid stress chaperone HdeB OS=Escherichia coli (strain K12) OX=83333 GN=hdeB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	15	4	Acid stress chaperone HdeB OS=Escherichia coli (strain K12) OX=83333 GN=hdeB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	15	4
P0AET8	0.998339340213335	0.975832517929544	0.963070289514569	0.758113677740919	0.944834369053426	0.469382406085538	0.622919975551464	0.215475515519593	0.330542922993968	0.131203140087803	0.998339340213335	0.965052271327218	0.99847619180022	0.742078103446618	0.873194900511041	0.442564067969592	0.580199826370645	0.190920839149182	0.327809526339296	0.0991579287045694	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AET8.pdf	1.06534275460534	5.82803878520777	1.16560775704155	10	2.24904075952803	5	10	12.249040759528	0.000619078507617721	0.379530308838738	0.999999999999974	912.261257482153	15.3644592002651	59.6999840166867	58.396222259063	-0.0631419689437112	0.0401449546349035	0.996855846143581	812.085622569047	13.7216086711265	59.1829751349818	57.9684317101843	-0.0591855442218198	0	0.999050101515886	Melting_Curves/meltCurve_P0AET8.pdf	-0.517008881704882	-0.0631419689437112	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	7alpha-hydroxysteroid dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=hdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	28	8	7alpha-hydroxysteroid dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=hdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	28	8
P0AEU0	0.998339340213335	1.0028190366776	1.04948632630344	0.818543028865195	0.93324130931044	0.638853077866968	0.70266790983259	0.657023703059743	0.607962876221049	0.619748165780599	0.998339340213335	0.981208280333812	1.02140570768707	0.799795289270244	0.891553794608514	0.65440753178442	0.700429617706477	0.668222937022138	0.615014247301217	0.611303519230232	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEU0.pdf	0.210144370284476	1.99085235001711	0.497713087504277	12	2.24904075952803	4	12	14.249040759528	0.000878771547302364	0.737860944694346	0.999999999999974	1431.83280536616	26.0768545577363	NA	54.5883299616181	-0.0454167228849972	0.619709524139634	0.983176176331961	1058.74746137678	19.5357293505733	NA	53.6371491489957	-0.0348873641498871	0.616867773385304	0.985885144196037	Melting_Curves/meltCurve_P0AEU0.pdf	NA	-0.0454167228849972	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Histidine-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=hisJ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	61	18	Histidine-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=hisJ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	61	18
P0AEU7	0.998339340213335	1.02980555542565	1.01825161421108	0.872563206385381	0.882231846441298	0.784700565097048	0.807226312556733	0.88545129874718	0.894236657742611	0.98242351236477	0.998339340213335	0.977977078532493	1.00056069324448	0.860260912514043	0.924829290160183	0.807522114541672	0.817016082032133	0.909973350230518	0.829922607469275	0.928199992409784	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEU7.pdf	0.0982091764914092	1.08281991469497	0.270704978673743	12	2.24904075952803	4	12	14.249040759528	0.00130185905987067	0.892037912367457	0.999999999999974	12691.8822527588	249.764043482917	NA	50.8122297531175	-0.158399461174131	0.871100258507798	0.619609520187178	2478.095207931	48.4857648558172	NA	51.0230248129421	-0.0337087622610152	0.858109154143685	0.732563045009319	Melting_Curves/meltCurve_P0AEU7.pdf	NA	-0.158399461174131	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Chaperone protein Skp OS=Escherichia coli (strain K12) OX=83333 GN=skp PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	124	6	Chaperone protein Skp OS=Escherichia coli (strain K12) OX=83333 GN=skp PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	124	6
P0AEV9	0.998339340213335	1.16149976691614	0.884983509283658	0.763607255115853	0.888028376312791	0.634744697944994	0.634439121614293	0.453322805874554	0.507619488883594	0.54081294328875	0.998339340213335	0.977977078532493	0.751462770655489	0.673367167942302	0.764188966807298	0.522267549404874	0.597505629668985	0.466144386494107	0.484286581208205	0.633792946359103	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P0AEV9.pdf	0.441459065340085	6.02511924791509	1.50627981197877	12	2.24904075952803	4	12	14.249040759528	0.00698415372148567	0.252699281453624	0.887974486552963	1181.58851683726	21.316696824249	NA	54.9493056261436	-0.0489032813811249	0.495769435028666	0.888483983692764	567.991524685233	11.0387002975627	NA	49.8524471981485	-0.0286547593102574	0.482535262162407	0.768100874695089	Melting_Curves/meltCurve_P0AEV9.pdf	NA	-0.0489032813811249	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Hydrogenase 3 maturation protease OS=Escherichia coli (strain K12) OX=83333 GN=hycI PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	2	1	Hydrogenase 3 maturation protease OS=Escherichia coli (strain K12) OX=83333 GN=hycI PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	2	1
